chirp_mass mass_ratio chi_1 chi_2 dec ra theta_jn psi phase luminosity_distance lambda_1 lambda_2 geocent_time H_eff5 H_eff8
3.1319486356765913 0.8442705217691018 0.6830461507763939 -0.07643199638718608 0.327074070469966 5.3014772259973695 1.3597750376112212 3.0540954201143315 0.7459535740114595 164.20172479386218 0.0 0.0 0.07194761629674659 0.2538305371813832 3.6378845984212815
2.937229194551524 0.9608570255707284 0.3585735975870111 0.09894898830632072 0.4203353098280786 1.2744639197101468 0.6719553740740242 0.8996559812912756 3.4135069332057713 162.03054883927427 0.0 0.0 -0.040347365643799066 0.07788945583527239 1.278430651214876
4.029900352898128 0.9535008349520672 -0.41173491465232 -0.6954842750949852 -0.7584605353974542 1.3269115603955524 0.5321267988647516 2.435550710429528 4.265589087416898 170.90525792636268 0.0 0.0 0.0729744096751471 -0.2815493003620937 -3.1009793415853117
3.49877266387426 0.9214230303831732 0.08857720825414872 0.16273378594322338 0.6261983242284253 2.6609264197207985 0.22852615990942365 0.3275318165745262 1.885560595154253 186.9158844346057 0.0 0.0 -0.05797778129300515 0.03215333458991539 0.6673610546702622
3.6904632674255575 0.9910769797084928 0.4689852773276053 0.003209921982216106 1.1452726460320344 1.0641422232988564 1.6413601856985118 0.2312655905901766 5.076969121794618 189.90537128628563 0.0 0.0 -0.03886410022648226 0.09901513161804308 1.5659282690021699
3.6488561082805537 0.9462638950618886 0.2019011272791446 0.17050566750775925 1.249236079425928 3.869745909046959 1.941779730155832 1.4105482220948236 2.6515349471086993 153.97570300348713 0.0 0.0 -0.04912084231302058 0.052040688785508195 0.929398756728704
3.457331000844831 0.870326034013372 -0.2766322422845602 -0.18129175184271945 -0.2015422185613648 4.05461800026242 1.0667784264384428 1.629142323189065 6.247202219979219 173.4100261025888 0.0 0.0 0.08854467606613163 -0.0720567291283643 -0.6062817167716633
3.166086649822677 0.9099942496014106 -0.08234302840496699 0.1952318380357664 0.4032581449238556 1.2005077792529018 1.193122769484236 1.9804445263293582 5.949507034104138 186.35022779331194 0.0 0.0 -0.05986887834386055 0.01147028290539997 0.410947251012553
3.1384692648743218 0.9338749879694388 0.18180926190921293 -0.4135426741176981 0.5857702143119828 2.2266927350265324 2.096032871307504 0.20625123780554025 6.029528950835331 174.52608698558322 0.0 0.0 0.0953896292631243 -0.042831285735184355 -0.22517512973173348
4.241517838294081 0.9875360949864032 0.04704041392912611 -0.5266139558318275 -0.031181191339535574 0.4684888490394575 1.5970526021472229 0.3452433083024447 1.3866268397996269 165.83588025873433 0.0 0.0 -0.008899458599960483 -0.11230674723117673 -1.0757744202486021
2.9706569589999985 0.9237207263308996 -0.1589213412393657 0.028190401916792108 -0.633735305466583 1.990322449521419 1.808243419999332 2.412264362396631 0.4964897099602091 194.7482524599775 0.0 0.0 -0.06090685426146392 -0.020886101168744908 0.00019547030045548308
3.832237800750381 0.8103725747194315 0.018223944327512454 -0.2970687076905075 -0.9888149615830496 3.658661552963515 2.1753941141933595 2.24470618830023 1.402479683490074 173.65769232662706 0.0 0.0 0.06561606576175086 -0.030624114560008946 -0.09921040116014207
3.634105693292333 0.8414785556438805 0.3617686146222739 0.08433665564063737 0.26343215489713584 4.442253190655882 1.441751112372724 1.3614103019871462 3.0787475824206534 198.19465589732778 0.0 0.0 0.07229861395920659 0.0888990402926463 1.4400552308538044
3.857711395562621 0.9680897763968944 -0.056893494487375275 -0.2295561572626332 0.413735502515854 5.36944225154422 2.160303206571337 1.7382918624525867 2.269242219208676 192.51501988307712 0.0 0.0 -0.06362464113389169 -0.039176176453817955 -0.22402283788631347
3.905570165598116 0.9507674994979688 0.04719974543088057 0.038882419356276544 -1.1628538730991806 3.1127147851011414 1.2457369972096275 2.730724519089287 3.4656388746099864 195.0523902806683 0.0 0.0 0.0226197910556412 0.010922474091010211 0.3895258713324136
3.955129355902244 0.9422766187970992 -0.4047451169566804 -0.05728779177135946 0.42703281750705097 2.492427786368676 1.4209370727462105 2.7854111310798646 5.878280966469876 169.58009680392897 0.0 0.0 0.03520766295969088 -0.0889927185658813 -0.8058924434727
3.5357895669121118 0.8280385556569495 -0.2009016362347945 0.22038823033254307 -0.2678762524336397 1.2646959183701594 1.3902936892397764 1.8725385553148863 3.87436629132779 191.98548679289868 0.0 0.0 -0.09183045258419767 -0.013402249187397686 0.12559689529441467
3.193798635755753 0.9108665651954442 -0.8459159553048878 0.08177829950000441 0.9311628325571556 3.8138141604766544 1.4908199717224455 2.8844565127513877 2.555540966541397 154.49164793050042 0.0 0.0 -0.03325012235951408 -0.3724646876624139 -4.213491759488312
4.0551290864992335 0.9897189894710872 -0.011058759376997495 -0.1225220307869728 -1.0005080780244662 5.52117091081225 1.0217837476228988 0.3050311991354253 3.6505655174156697 183.55410405679638 0.0 0.0 0.0936345335213303 -0.017162557755616488 0.03944381527917348
3.0663958032494683 0.9259396672922706 -0.3940641156905627 -0.4908048375213021 -0.5819248776799589 3.190436369886416 1.5647049883632222 2.2924220318004624 1.482757220662862 167.7700547460996 0.0 0.0 0.03644738986886237 -0.17481682559152217 -1.8201239761267503
3.3855781469134105 0.9209853122919284 -0.16586169918271004 -0.014018031615247216 0.3088081640178393 3.264006981978339 2.106266824332097 1.409367378634015 2.804908799944196 180.19416791357315 0.0 0.0 -0.03901736639578473 -0.02687447998499162 -0.07409889978712311
3.11971970386347 0.911679524728026 -0.1790615529606152 -0.0620396927123311 -0.614113287976106 5.0395572507325666 0.9545399561453874 2.9575975117713886 5.780538673075062 178.12371288564603 0.0 0.0 0.0842601690916753 -0.034902580604292195 -0.1712242924746542
4.104000835646851 0.9098308634186791 -0.10855333148407192 -0.23241819945016198 -0.4587009355665255 2.8206985575957835 1.6197523682647204 2.7982869586642374 3.7446189036605104 197.39871414926827 0.0 0.0 0.03335680548356273 -0.045334902596037535 -0.29644101998447914
4.268418794049636 0.9658748522798416 0.00576118641318632 -0.07086400533914028 0.2607844235530771 0.0918598490656268 0.5043014566131114 0.8332160890289151 3.1460146228729045 184.60961071842644 0.0 0.0 0.0286842041201166 -0.007772906250729618 0.15439406034549902
3.493349967045446 0.9406298588375016 0.06121809781269991 -0.10282714023021357 0.4919344961311737 0.3360387243281469 1.4232486254481531 2.6150427553306144 5.8481620128021525 174.82582586246897 0.0 0.0 0.09506017739721988 -0.003610396246376211 0.21068601386155095
3.9935202014361413 0.8949131226037355 0.021120225459178084 0.1424630038094818 -0.4026180392645763 5.481567042617494 2.2308458429864024 0.17652605962332776 1.6697923043295435 169.04195920904684 0.0 0.0 -0.07696745216805123 0.01902832506928123 0.4994424744644175
4.068444680651783 0.9725570156335296 0.6950569522016087 0.14033661913278514 0.4442355211879403 1.9382124641546457 2.9483612872111915 0.16600460306767034 4.168757410031169 183.460374373449 0.0 0.0 -0.08385684028930065 0.23962117141268588 3.413812811601962
3.0988692618553055 0.8969386742128623 0.27889554424492824 0.006500290281822196 -0.10302781895439347 4.487969867113192 1.7794717838430147 2.9177073943234584 0.6673456339307582 181.36326078792786 0.0 0.0 -0.07544003887428874 0.05107992559226706 0.9285943266029204
4.233775777696455 0.9521969122782844 0.6598030253536145 -0.11843154544440725 -0.347624903843173 0.07976580096430308 1.4837681147548316 0.8484702019859747 3.8350396317809032 186.21691690585567 0.0 0.0 -0.09349335751389824 0.19018509804549383 2.7855595347054436
3.8762823396328696 0.9680897763968944 -0.013295121518225116 0.07941820582818057 -0.008990334815415462 0.7459535740114595 0.6088013738906546 2.288899311584484 2.5192056565117835 202.77578678247949 0.0 0.0 0.0014483403961277619 0.007886068421731042 0.35158549840105974
3.2431778122407904 0.9507674994979688 0.003209921982216106 -0.2100972841264904 0.6045977873984627 3.4135069332057713 1.9200154432306251 1.0003530470561208 4.716871578058764 239.86719240396417 0.0 0.0 0.0019262172696119797 -0.027112127587720337 -0.07622377411298742
4.1487972001220825 0.9422766187970992 0.17050566750775925 -0.1377575301066461 -0.1290452144221726 4.265589087416898 1.7427152579521914 2.06123459113306 6.255816465437445 227.6578601188496 0.0 0.0 0.09937200205130883 0.008674968826290222 0.3772254644531955
3.3352633127524927 0.8280385556569495 -0.18129175184271945 0.06320187830192119 0.4314126373067384 1.885560595154253 1.2774075932836952 1.9884603091316264 5.046077443062823 238.5743632578869 0.0 0.0 -0.007167073951605402 -0.026659028250989737 -0.05476164793452849
3.1319486356765913 0.9108665651954442 0.1952318380357664 0.08480645197161181 0.5895068797764408 2.450305283549619 1.780087626281854 0.10455927910539574 0.7859221804163016 235.03024979268864 0.0 0.0 -0.006741221947349024 0.040563937953701945 0.7805886563869944
2.937229194551524 0.9897189894710872 -0.4135426741176981 -0.49290572637547203 -0.3250593295852692 5.076969121794618 1.6960722665593908 0.2968648815460661 5.7725151491963675 248.2260874064423 0.0 0.0 -0.06393463215122905 -0.18431110400936648 -1.9337658207030366
3.49877266387426 0.9259396672922706 0.028190401916792108 0.21635251152913132 -0.18050263755512025 6.247202219979219 1.9653372573310728 1.3294260597308896 1.8360125349424496 201.72081776173616 0.0 0.0 -0.022090480302527873 0.031374376725518766 0.6603601592478336
4.144023384069696 0.9209853122919284 0.16635631922377422 0.28745369200854165 -0.07997635507245103 5.949507034104138 1.5023124835075747 2.447592760776833 2.7339902754217307 233.77961023010133 0.0 0.0 1.1357468708089735e-05 0.06494613907245574 1.1031725414434033
3.6904632674255575 0.911679524728026 -0.2970687076905075 -0.22144518289020151 -0.5490125791719979 6.029528950835331 1.3263060903175734 1.86299742425466 1.1273183043216408 211.90375129171727 0.0 0.0 -0.016526844896377832 -0.08133148612416763 -0.7197212389275794
3.6488561082805537 0.9098308634186791 0.08433665564063737 -0.2109586425314675 -0.6545606935269603 1.3866268397996269 1.9522169996362 1.7365566699438235 1.6206746462704975 225.66520545979216 0.0 0.0 -0.06843096484098818 -0.013488350656976638 0.0992189707698965
3.457331000844831 0.9658748522798416 0.01928264543545884 -0.03162891271333505 -0.006091338431674435 0.4964897099602091 2.002387940480701 0.22464466367155803 2.7295228530713502 228.80082288209115 0.0 0.0 -0.013198374876592672 -0.0012216617814669686 0.23555759009874816
3.166086649822677 0.8800419100869107 -0.2295561572626332 -0.3302154701723996 0.5354704975372007 3.3606659498623883 1.0014126703228927 2.311164330813247 3.428269745890877 231.29762434140403 0.0 0.0 0.008296805386345668 -0.08495497638082579 -0.7607947713812117
3.1384692648743218 0.8046090543419141 0.038882419356276544 -0.2674465273721193 -0.6162563706495092 1.402479683490074 1.091852588640308 1.5458569802122826 0.0922594742165249 227.78340605890256 0.0 0.0 -0.011173304502709744 -0.02214570911220896 0.005323282046143046
2.9706569589999985 0.9364433772443034 0.22038823033254307 0.07458671903537267 -1.0664948701817851 2.965594158337698 2.595317631208752 0.9733297568900806 1.1821848406712885 249.34890320765945 0.0 0.0 -0.054658418043161267 0.04334951773342753 0.8167551173436992
4.1307317724642525 0.9970496169065312 0.08177829950000441 -0.23686642283961784 -0.8021103311263744 2.269242219208676 1.1901889660407157 0.2937013433112297 4.165009555364102 241.9121789949084 0.0 0.0 0.06647879236300683 -0.023965136434212532 -0.029993729600972074
3.832237800750381 0.976876879372029 -0.1225220307869728 -0.07480147274278312 0.6371998540401528 3.4656388746099864 1.920900595711892 0.7150314135846972 5.947949415740648 249.07800744727402 0.0 0.0 -0.08876200201056511 -0.025750603119400813 -0.06617260260562367
3.634105693292333 0.8181087248206559 -0.2865806524677697 -0.4509343348765259 -0.7489808754804131 5.878280966469876 2.227027700672941 0.6205782576231031 3.4083671027547773 247.6300620457169 0.0 0.0 -0.0748589926488942 -0.12558307330395385 -1.2298430544415486
3.857711395562621 0.8594452773284172 -0.014018031615247216 -0.12930629574952066 1.2354534631907854 2.555540966541397 1.9969134059979436 1.330481505361948 1.180895749006034 249.3297637856242 0.0 0.0 0.08574702172094092 -0.015590175590192087 0.06693351593738235
3.905570165598116 0.986428354159664 -0.0620396927123311 0.03475737732709376 -0.4414614001575669 3.6505655174156697 1.0895553303923504 0.26963775410389085 6.235205622498615 229.20285033595002 0.0 0.0 -0.045984709315101305 -0.0037347388071804506 0.20489985483840495
3.955129355902244 0.956274166284365 -0.23241819945016198 0.12440782207120828 0.5829866845205651 2.7197969387272214 2.5778622967115803 1.502652362155815 1.7880715685452246 222.2099022363482 0.0 0.0 -0.038766449048480665 -0.02086903608805859 0.013296281153913667
3.5357895669121118 0.8326477816328192 -0.07086400533914028 0.5767207011355105 -0.9132377764417816 1.482757220662862 0.9804819241936488 1.4357632209034503 5.074690620184078 208.08192728938297 0.0 0.0 0.07868305302184952 0.09637453856205812 1.5455024773263881
3.193798635755753 0.8688189945559504 -0.2849489601346813 0.3049297738573586 0.1277206137687279 2.804908799944196 2.7118383332621407 2.7009468408006785 5.885377273545637 218.85666293104902 0.0 0.0 -0.08160326183995384 -0.01510606850789599 0.12649866602985665
4.0551290864992335 0.9528049178701838 0.5147298211111022 -0.001270507752763279 -1.0212695079601464 5.780538673075062 2.4042870470337947 0.9370213893035948 2.9213438886405574 248.2332873306118 0.0 0.0 -0.03709892771364754 0.12391151053912117 1.8997025909386758
3.0663958032494683 0.8514538033493604 -0.07423212739056463 -0.22343911996104335 0.0371527615173772 3.1460146228729045 1.9346536322984385 0.660083467887193 4.6086537635862594 246.81459514532366 0.0 0.0 -0.08469824981143258 -0.03687693608201297 -0.18906955736064596
3.3855781469134105 0.9125611578074566 0.08590685748772384 0.04910606522285815 0.26384057867612953 4.6939049761017815 1.7277130770891236 0.4120179579062444 3.3154994156775097 215.70794797680077 0.0 0.0 0.02531700474140813 0.017924261405387533 0.48209312291597983
3.11971970386347 0.909888080969408 0.12173491045441387 0.3476839698567732 -1.052564482158673 0.6017764751949628 1.9303646806093977 0.9603204679954264 4.9456152991172955 207.20370858967857 0.0 0.0 -0.06699709246879079 0.06947912117358501 1.1655232436951788
4.104000835646851 0.9772021767044188 -0.2876834314456283 0.0017251292464596619 -0.8950035210636281 3.723265418148584 1.3901680226798503 0.799207940051256 0.12491237904217242 233.4099714844454 0.0 0.0 0.062216485313152076 -0.046251329494723846 -0.301971856665865
3.5640386870045857 0.8761293622857009 0.40183083478417575 0.005978373463936822 -0.5724086502131359 1.7846413712280578 2.352953448657713 0.6303781848762299 4.4180173139926495 205.34747695751759 0.0 0.0 0.0018564545219936363 0.0909337089532555 1.4673575332579503
3.7334277473135407 0.9207720959794764 0.541985878417512 0.2277829088089613 0.4434123877072911 1.5118033540846922 1.49012995841158 3.0691731194033225 2.981783687011625 237.8991515473751 0.0 0.0 0.00285237042933853 0.17288055393490048 2.5472956204640265
3.6637619739729717 0.8187216010874354 0.6210119486664653 -0.018966115645531127 -0.13369723284416304 2.6270321889144332 1.9754073276609816 1.4310039580020848 2.040302090624252 226.22219933892862 0.0 0.0 -0.037771968594286005 0.22092933939836149 3.210154508668875
3.2365342306490765 0.8001261762077003 0.11484110994533367 -0.08623384814518714 0.1068340793311203 3.7068987573546814 2.4020499428944433 1.5320504821932828 3.0454182675586234 200.69423184834235 0.0 0.0 -0.043221900135670364 0.012724824754925748 0.43690918932627676
4.070127732830709 0.8934348988566789 0.1960278053535267 0.07532426248158637 0.8307439219189049 5.014656850870717 2.3267293905242146 2.601491077567802 4.781407015125082 235.55361697700332 0.0 0.0 -0.03287662747563745 0.040255303606943245 0.7784162607014962
4.0175309699072805 0.9197239483879645 -0.0046481395945230115 0.20828715819418528 0.8839471511926262 0.4996015739444018 2.551686735231509 2.7064602991897355 2.718520159521618 220.12742866754357 0.0 0.0 -0.0013419000710795936 0.02522836600771234 0.5820691672816629
3.7881746672396894 0.8196845688104907 -0.22006461708891886 0.4833845845096884 0.19329652946385 2.9417906409695296 1.4988482544108783 2.056773736086549 0.4372942409571257 240.33686405436032 0.0 0.0 0.09576785835841213 0.033323859554912925 0.756449614202453
3.48338622309236 0.8501253930985757 0.012196757253238138 -0.047724155703315126 0.9905033369226116 4.5679043436713735 2.016597450988693 0.5713828009272912 1.7197545807741106 236.17089486107776 0.0 0.0 0.05777989916497955 -0.0027348739346809694 0.2261146031800972
3.965786849692503 0.8622266672274467 0.06406472700163496 -0.4654653646181206 -0.6392438627117434 1.989995403358696 0.9108701418320634 2.1238370033160483 4.213388600977842 210.36781315893512 0.0 0.0 -0.0009420441828143775 -0.06618855988191263 -0.5206304973187601
3.42283114319561 0.9037768717329516 -0.2169544228667113 -0.6952193905122996 0.4773209213857013 5.6232312475698665 1.697339671903587 0.1283269507231905 1.8757575948598144 248.62950611992784 0.0 0.0 0.04187947406846837 -0.21811346837824236 -2.355331852186301
3.7064588846500857 0.8085779242447138 0.11905280152312378 -0.19756623568782775 -0.10295062325445896 0.6327801549156497 1.6030539825505634 1.048504626116841 1.934832715487679 215.89984225297744 0.0 0.0 0.04808584140566502 0.0012580403177159215 0.2983762102406446
3.8772061639814863 0.8916251360018439 -0.5550515321739935 0.012043244002434549 1.0819283545153453 2.9729132965687617 1.3797252793721766 3.0416041399594893 3.1860406149286478 236.31424097941934 0.0 0.0 0.03368267688791954 -0.1565316379066745 -1.5929745748261552
3.804603193265933 0.9898882225439956 -0.06551812157333159 -0.1576275400008863 -0.4887902740036784 1.7369050639941026 1.5159205213590257 2.1433105880676018 0.3599739085999775 236.20422856557053 0.0 0.0 -0.06995418794389062 -0.02927333191411005 -0.10801007789224973
2.955711783275978 0.8704259092672058 0.39314766122534267 -0.10479368846344844 -0.5069729295457596 5.34259496527596 2.2811995318234257 0.9579129686378036 4.924542917956543 226.04605271351272 0.0 0.0 0.08615277846794214 0.07703063603479869 1.2941640944317045
2.9941639092439347 0.9354511969257262 -0.439226263491928 0.16728063539004112 1.107659347187577 5.661450333296312 1.0525923834148423 2.8943519678381007 0.5265030518407225 214.98447915990002 0.0 0.0 -0.046848860165829335 -0.07517144285410038 -0.6135788042726452
3.216571672853745 0.8025924934820241 0.0520934078821652 0.003828845486034878 -0.5018399220234214 2.4605075310320084 1.5380846084916653 2.0947638020668187 3.3119926394340817 210.2667119330401 0.0 0.0 -0.02998353260265184 0.009304233498623573 0.38636175819738217
3.206053713144018 0.949279766266386 -0.194148548272554 0.055774629389090113 0.6842208824101702 5.276051874638476 0.7665196662732132 2.0213667514840385 4.218152074697676 213.1626620011212 0.0 0.0 0.03269566967148557 -0.022675086715218923 -0.018768679827643173
3.0718822396389505 0.8653409903088293 -0.01592568151498528 0.019701980254561727 0.4818267755958909 6.072900610979429 1.2994880286377255 2.861654313811361 5.38305657624541 238.64938595419758 0.0 0.0 -0.0864020113998611 -0.00048632026646513527 0.25192668541411634
3.792822685522292 0.8097559182092895 -0.4204637119217221 -0.42921378084232464 -1.1754356776532466 5.962474013135315 2.1760873108914742 2.1753651531147247 3.3732415352352247 246.33155455110645 0.0 0.0 -0.037778016773398086 -0.16825622205790067 -1.723823632228022
3.4971280234411037 0.8013946998291571 0.07918978438613597 0.12109644631169472 -0.6373631298168853 5.848925661422656 1.7147477236056723 0.2963376737343704 2.055333597334153 211.3877683754301 0.0 0.0 0.06626890287009908 0.024933035379269095 0.5880023542797601
3.787050080078069 0.948600296109086 -0.062035810932694974 -0.4534617434571498 -0.6389126368453871 2.0415717260712607 1.4519481794787663 2.9815343191781825 0.19458905239577032 249.75393104006145 0.0 0.0 0.02311605531290835 -0.09306766072535186 -0.8575948021948443
3.865030892048961 0.808291822926293 0.7604915882929151 -0.0001359579865926413 -0.2913171701314569 0.7797002035056331 1.8857353656443487 3.1122240700616635 2.989751609449061 241.7939562777389 0.0 0.0 -0.06455090111519686 0.3517530940871367 4.921994153335763
3.4741788558747744 0.9276406684746726 0.003050562122483309 -0.08105408965716522 0.3372124044005428 2.2030071744015816 1.4710721986682969 1.976002717691646 4.0213587006670695 249.78034818050133 0.0 0.0 -0.044581058332090896 -0.008785213378180924 0.14365369620608692
3.098434881694061 0.8695680085949612 -0.6692981412347984 -0.090575811353925 -0.1096354608757882 5.53623000059549 1.7212870525636983 1.2881598763607371 1.7762738045544362 214.4081865210104 0.0 0.0 0.02355173676364497 -0.24940439421965288 -2.7040008198827445
2.9857321012067395 0.8872307566152251 -0.02425347407033269 -0.002264029029579092 -0.8731967951198681 5.8064559231052675 2.417451196332552 3.0737692406735544 1.1081680813185086 240.8595800363333 0.0 0.0 -0.04379655870071797 -0.0038498833827517423 0.20723627803930728
