chirp_mass mass_ratio chi_1 chi_2 dec ra theta_jn psi phase luminosity_distance geocent_time H_eff5 H_eff8 lambda_1 lambda_2
1.605924380453749 0.9875360949864032 0.021141759069270155 -0.23668042958733815 -0.031181191339535574 0.4684888490394575 1.5970526021472229 0.3452433083024447 1.3866268397996269 165.83588025873433 0.08452677065131706 -0.03121449213189467 -0.12357441778308775 60.47587643568035 66.49996539605843
1.0895816036216777 0.9237207263308996 -0.07142532190533289 0.01266984355810884 -0.633735305466583 1.990322449521419 1.808243419999332 2.412264362396631 0.4964897099602091 194.7482524599775 -0.05566222453216077 -0.0087830592078476 0.1440804944052882 599.897372924705 937.6978135783529
1.4396364770880916 0.8103725747194315 0.008190536776410113 -0.13351402592831793 -0.9888149615830496 3.658661552963515 2.1753941141933595 2.24470618830023 1.402479683490074 173.65769232662706 0.07402826729106338 -0.011234758892547322 0.12925698806101787 64.9218994660883 269.24884479630305
1.3591366488131786 0.8414785556438805 0.1625926357852913 0.03790411489466844 0.26343215489713584 4.442253190655882 1.441751112372724 1.3614103019871462 3.0787475824206534 198.19465589732778 -0.0035560301035821172 0.031734927497510605 0.6728115226588509 112.80408077066042 341.8592196566146
1.4499862383369813 0.9680897763968944 -0.025570109881966382 -0.10317130663489132 0.413735502515854 5.36944225154422 2.160303206571337 1.7382918624525867 2.269242219208676 192.51501988307712 0.01562735859329742 -0.016032189869278294 0.05258413121852332 117.63522671798773 146.44928720511524
1.4694309553933602 0.9507674994979688 0.021213368732980024 0.017475244654506318 -1.1628538730991806 3.1127147851011414 1.2457369972096275 2.730724519089287 3.4656388746099864 195.0523902806683 0.03518702241760832 0.004886414045118812 0.3126256373385111 100.71531667685156 142.2795276323589
1.4895665425029398 0.9422766187970992 -0.18190791773333947 -0.025747322144431185 0.42703281750705097 2.492427786368676 1.4209370727462105 2.7854111310798646 5.878280966469876 169.58009680392897 -0.01796476910884956 -0.030236999830788897 -0.1157799544065401 88.57909547261784 133.80775966781187
1.3191914254377184 0.8280385556569495 -0.09029287021788517 0.0990508900370976 -0.2678762524336397 1.2646959183701594 1.3902936892397764 1.8725385553148863 3.87436629132779 191.98548679289868 -0.03636448748871193 -0.005665703952351114 0.19836639938676615 130.76363748033452 428.2566580965368
1.1802426624993656 0.9108665651954442 -0.38018694620444393 0.03675429191011429 0.9311628325571556 3.8138141604766544 1.4908199717224455 2.8844565127513877 2.555540966541397 154.49164793050042 0.07048113089061572 -0.07411934326875103 -0.6207904386379719 360.1998920151922 622.1579606141624
1.5301958036755623 0.9897189894710872 -0.0049702289334820115 -0.05506608125257206 -1.0005080780244662 5.52117091081225 1.0217837476228988 0.3050311991354253 3.6505655174156697 183.55410405679638 -0.008057891331859773 -0.0074697676890427825 0.15720089886290775 87.15370197086473 93.82187139845274
1.1284796934880703 0.9259396672922706 -0.1771074677260956 -0.22058644382979867 -0.5819248776799589 3.190436369886416 1.5647049883632222 2.2924220318004624 1.482757220662862 167.7700547460996 -0.0009111158887553651 -0.05521622901486106 -0.4151372444703314 493.2247617922866 766.0255312436781
1.2581614708788051 0.9209853122919284 -0.07454458390234157 -0.00630023892820099 0.3088081640178393 3.264006981978339 2.106266824332097 1.409367378634015 2.804908799944196 180.19416791357315 0.07387768261572092 -0.011385522085037895 0.11171606954868264 252.07184022846926 415.5169067852163
1.1501448587025709 0.911679524728026 -0.08047710245420904 -0.027883007960598227 -0.614113287976106 5.0395572507325666 0.9545399561453874 2.9575975117713886 5.780538673075062 178.12371288564603 0.06859678940120427 -0.014774469411717846 0.0704245708092385 421.2888794078972 718.6909283609123
1.5500520877698047 0.9098308634186791 -0.048788014150144686 -0.10445761773040987 -0.4587009355665255 2.8206985575957835 1.6197523682647204 2.7982869586642374 3.7446189036605104 197.39871414926827 0.0830993018781033 -0.018717147166781693 0.02220265159467434 57.851861518120295 114.86534912632007
1.6168540694705167 0.9658748522798416 0.0025892972643534306 -0.03184899116365854 0.2607844235530771 0.0918598490656268 0.5043014566131114 0.8332160890289151 3.1460146228729045 184.60961071842644 -0.0071886014947620544 -0.0034480562547481875 0.20744992889732095 52.656762300860684 68.66565438088256
1.4847580355687333 0.88470108330828 -0.01992013530712337 0.05435802420733436 0.25464820472387456 1.9980331046076216 2.06273082292607 0.16801936216407345 2.679737932893864 191.61969809075168 0.08615277846794214 0.0026932177659741902 0.29042258806343657 71.94409652586923 168.2012218590482
1.1814064950023062 0.8956618204743244 0.34849728050042045 -0.043754207035252665 -0.7065238222882614 6.052359464871667 1.5154359411229286 0.9027211384946972 4.632061962168477 156.28525183777646 -0.02998353260265184 0.06515651259873467 1.1236579252921637 340.1927852058109 648.7840847895131
1.39616281038024 0.89140352548653 0.1029842317264476 0.14330383082282938 1.3420706804286693 4.549557539619283 2.015031847982837 0.9691062320773228 6.22471661419061 152.64204531542273 0.03269566967148557 0.031629861344352965 0.6625021021387835 114.64933380230656 243.40297535347702
1.3688692239321596 0.9719476162967466 -0.15306308544277847 -0.002046949077351721 0.7429821849140417 3.273043514391364 1.4677685078405032 2.243984933556596 3.792418413013408 196.43675543023517 -0.07875772872182507 -0.02160916464460536 -0.012781588551979084 175.07733367685375 210.24850661660963
1.4575314960326553 0.9680897763968944 -0.005975335513809034 0.03569357565311479 -0.008990334815415462 0.7459535740114595 0.6088013738906546 2.288899311584484 2.5192056565117835 202.77578678247949 0.06835323428468196 0.0034804861336834437 0.2945545899741803 113.51052852832908 141.46462134775666
1.2003051111272023 0.9507674994979688 0.0014426615650409698 -0.09442574567482714 0.6045977873984627 3.4135069332057713 1.9200154432306251 1.0003530470561208 4.716871578058764 239.86719240396417 -0.06688690310218734 -0.011030010460046737 0.11510884434404382 370.575300075744 499.2861295763657
1.5682525687209299 0.9422766187970992 0.07663176067764428 -0.061913496677144325 -0.1290452144221726 4.265589087416898 1.7427152579521914 2.06123459113306 6.255816465437445 227.6578601188496 -0.05515815243890823 0.003492125591833866 0.2986405616591994 60.56645598694502 93.76139838544893
1.2377188704260127 0.8280385556569495 -0.08147943903043567 0.028405338562661194 0.4314126373067384 1.885560595154253 1.2774075932836952 1.9884603091316264 5.046077443062823 238.5743632578869 0.042375166538025394 -0.010957348896534165 0.12904900676383918 198.85394206820058 620.1956752225691
1.1551133967329366 0.9108665651954442 0.08774464630820925 0.03811525931308391 0.5895068797764408 2.450305283549619 1.780087626281854 0.10455927910539574 0.7859221804163016 235.03024979268864 -0.012376173542904698 0.017012388147366664 0.4706300002349121 409.57294101464214 703.144269797725
1.0760001133107941 0.9897189894710872 -0.18586187600795426 -0.221530663539538 -0.3250593295852692 5.076969121794618 1.6960722665593908 0.2968648815460661 5.7725151491963675 248.2260874064423 0.06624653911646862 -0.05731830113354271 -0.4419648009623496 783.9761704635412 830.6506051046514
1.3041516907069544 0.9259396672922706 0.01266984355810884 0.097237083833317 -0.18050263755512025 6.247202219979219 1.9653372573310728 1.3294260597308896 1.8360125349424496 201.72081776173616 -0.003979083440370568 0.012886584326612634 0.416990955021277 204.43995010404745 329.8116112749654
1.5663129973038414 0.9209853122919284 0.0747668850443926 0.12919267056563633 -0.07997635507245103 5.949507034104138 1.5023124835075747 2.447592760776833 2.7339902754217307 233.77961023010133 -0.04103265037774502 0.025674141962621556 0.582249471003208 55.96665201149579 102.45491193843596
1.3820343764854888 0.911679524728026 -0.13351402592831793 -0.09952592489447257 -0.5490125791719979 6.029528950835331 1.3263060903175734 1.86299742425466 1.1273183043216408 211.90375129171727 0.004019796373821466 -0.031248591446506598 -0.1293666064921306 132.76701318202478 241.94718476254405
1.3651296495881131 0.9098308634186791 0.03790411489466844 -0.09481287304785056 -0.6545606935269603 1.3866268397996269 1.9522169996362 1.7365566699438235 1.6206746462704975 225.66520545979216 0.07308866855670099 -0.00506267351036921 0.19285895659743219 143.2093626405058 262.8831513015684
1.287314203839753 0.9658748522798416 0.008666357499082651 -0.014215241668914582 -0.006091338431674435 0.4964897099602091 2.002387940480701 0.22464466367155803 2.7295228530713502 228.80082288209115 0.06877983721585965 -0.0005460390565768369 0.243682699926725 253.69152879123698 314.1670726489907
1.1689834570258568 0.8800419100869107 -0.10317130663489132 -0.14841144726849415 0.5354704975372007 3.3606659498623883 1.0014126703228927 2.311164330813247 3.428269745890877 231.29762434140403 0.03826868865113181 -0.03224962671216057 -0.13870034498958933 343.63995881771405 723.6530662739376
1.15776268733705 0.8046090543419141 0.017475244654506318 -0.12020068645937942 -0.6162563706495092 1.402479683490074 1.091852588640308 1.5458569802122826 0.0922594742165249 227.78340605890256 -0.07742952169836635 -0.008139518645758384 0.16862009521303462 275.9800206862227 976.3390582443874
1.0895816036216777 0.9364433772443034 0.0990508900370976 0.03352212091477418 -1.0664948701817851 2.965594158337698 2.595317631208752 0.9733297568900806 1.1821848406712885 249.34890320765945 0.07358748597790117 0.01784627563185744 0.4800434132323086 624.0229374969347 903.0721936738679
1.5609126991620497 0.9970496169065312 0.03675429191011429 -0.1064568192537608 -0.8021103311263744 2.269242219208676 1.1901889660407157 0.2937013433112297 4.165009555364102 241.9121789949084 -0.003764242751541053 -0.009065258413943723 0.14041256426048312 77.51314969616125 79.20343555108619
1.4396364770880916 0.976876879372029 -0.05506608125257206 -0.033618639434958686 0.6371998540401528 3.4656388746099864 1.920900595711892 0.7150314135846972 5.947949415740648 249.07800744727402 -0.06629009978909023 -0.011262812472315104 0.11013407298869646 127.40243121413702 149.06069715009315
1.3591366488131786 0.8181087248206559 -0.1288002932439414 -0.20266711679843855 -0.7489808754804131 5.878280966469876 2.227027700672941 0.6205782576231031 3.4083671027547773 247.6300620457169 -0.06162294969753681 -0.04323900973055321 -0.2608615315877142 102.09873120781245 371.47911130926326
1.4499862383369813 0.8594452773284172 -0.00630023892820099 -0.058115189100908175 1.2354534631907854 2.555540966541397 1.9969134059979436 1.330481505361948 1.180895749006034 249.3297637856242 0.04842853615062442 -0.00677665973847499 0.17428601644110095 76.88440955763306 214.8221297106587
1.4694309553933602 0.986428354159664 -0.027883007960598227 0.015621293180716294 -0.4414614001575669 3.6505655174156697 1.0895553303923504 0.26963775410389085 6.235205622498615 229.20285033595002 -0.053994023167590936 -0.0016512883660231587 0.2296754940478163 114.51101677834598 125.73034619966121
1.4895665425029398 0.956274166284365 -0.10445761773040987 0.05591362789717209 0.5829866845205651 2.7197969387272214 2.5778622967115803 1.502652362155815 1.7880715685452246 222.2099022363482 0.07701943312950676 -0.007816993001898642 0.1575833809506627 93.38403416281308 127.33488435253838
1.3191914254377184 0.8326477816328192 -0.03184899116365854 0.2592003151170837 -0.9132377764417816 1.482757220662862 0.9804819241936488 1.4357632209034503 5.074690620184078 208.08192728938297 0.04780949960493788 0.024019491968900415 0.5802852208215807 133.28277161185392 421.4156527453811
1.1802426624993656 0.8688189945559504 -0.12806694837513766 0.1370470893740934 0.1277206137687279 2.804908799944196 2.7118383332621407 2.7009468408006785 5.885377273545637 218.85666293104902 0.04723318760024114 -0.0060404738460389795 0.19364834533609937 311.69529804055446 710.4718122099924
1.5301958036755623 0.9528049178701838 0.2313392454431916 -0.0005710147203430318 -1.0212695079601464 5.780538673075062 2.4042870470337947 0.9370213893035948 2.9213438886405574 248.2332873306118 -0.039182837884024664 0.0359863840689354 0.7230104776199471 75.89564395714258 107.17480746421232
1.1284796934880703 0.8514538033493604 -0.03336275388339982 -0.10042207638698576 0.0371527615173772 3.1460146228729045 1.9346536322984385 0.660083467887193 4.6086537635862594 246.81459514532366 0.04297677278531048 -0.015337156926901425 0.06992810791603776 384.01942201821413 964.8607267965403
1.2581614708788051 0.9125611578074566 0.038609823589988185 0.022070141673194668 0.26384057867612953 4.6939049761017815 1.7277130770891236 0.4120179579062444 3.3154994156775097 215.70794797680077 -0.0102845646894483 0.007944500908718411 0.35372119853280864 244.88161536109166 426.86585137154765
1.1501448587025709 0.909888080969408 0.0547123193053544 0.15626245836259442 -1.052564482158673 0.6017764751949628 1.9303646806093977 0.9603204679954264 4.9456152991172955 207.20370858967857 -0.03406657418761476 0.026058146125355605 0.5889009637062912 418.82135419748494 722.655702116327
1.5500520877698047 0.9772021767044188 -0.12929592424522615 0.0007753389871728978 -0.8950035210636281 3.723265418148584 1.3901680226798503 0.799207940051256 0.12491237904217242 233.4099714844454 -0.05312023102851325 -0.017472841674509645 0.0366158500248841 75.78096560523859 89.55403181282804
1.3306688651396257 0.8761293622857009 0.18059812799288735 0.0026869094219941045 -0.5724086502131359 1.7846413712280578 2.352953448657713 0.6303781848762299 4.4180173139926495 205.34747695751759 -0.06963760673065716 0.03029751447667967 0.6516135114378788 149.52426464484773 344.54830204361986
1.3994905742581591 0.9207720959794764 0.24358915883933094 0.10237434103773503 0.4434123877072911 1.5118033540846922 1.49012995841158 3.0691731194033225 2.981783687011625 237.8991515473751 0.08235854718741288 0.052125123312569334 0.9341596846605409 126.15615378266365 216.71958234984965
1.3711858090058016 0.8187216010874354 0.2791064937826825 -0.008524096919339818 -0.13369723284416304 2.6270321889144332 1.9754073276609816 1.4310039580020848 2.040302090624252 226.22219933892862 0.058534958563142385 0.056459810061215226 1.012676747046928 96.21072445327401 351.5307867659712
1.1976058657392403 0.8001261762077003 0.05161398199790265 -0.03875678568323015 0.1068340793311203 3.7068987573546814 2.4020499428944433 1.5320504821932828 3.0454182675586234 200.69423184834235 0.018152191751371918 0.005500241443402302 0.33936521597018904 219.41380707365872 821.4872131924737
1.5362896592829665 0.8934348988566789 0.08810238442855095 0.03385360111531967 0.8307439219189049 5.014656850870717 2.3267293905242146 2.601491077567802 4.781407015125082 235.55361697700332 0.016527564796164948 0.016849975906744256 0.47012319690032356 57.73241505418626 129.80253280182146
1.5149199255357555 0.9197239483879645 -0.002089051503156392 0.09361220592997044 0.8839471511926262 0.4996015739444018 2.551686735231509 2.7064602991897355 2.718520159521618 220.12742866754357 -0.006494547847771898 0.010269451820227983 0.38420783589592916 71.6786581407097 129.49531975695828
1.4217339032631182 0.8196845688104907 -0.09890544588266016 0.2172514986560393 0.19329652946385 2.9417906409695296 1.4988482544108783 2.056773736086549 0.4372942409571257 240.33686405436032 -0.0981538593617238 0.005772323624546445 0.35271966400521626 74.42864618166827 280.99754265182344
1.2979002766550078 0.8501253930985757 0.005481688653140746 -0.02144905874306292 0.9905033369226116 4.5679043436713735 2.016597450988693 0.5713828009272912 1.7197545807741106 236.17089486107776 -0.07122613973922409 -0.0012181187131882474 0.2446737219275405 159.37187722406523 436.78044612008415
1.4938966151547863 0.8622266672274467 0.02879313573107188 -0.20919791668230134 -0.6392438627117434 1.989995403358696 0.9108701418320634 2.1238370033160483 4.213388600977842 210.36781315893512 0.09288746708268512 -0.019021223880696676 0.030486275851524525 62.308051213376196 175.54925732261498
1.2732971288088455 0.9037768717329516 -0.0975076057827916 -0.3124581530392357 0.4773209213857013 5.6232312475698665 1.697339671903587 0.1283269507231905 1.8757575948598144 248.62950611992784 0.009630050097826888 -0.057755073859550886 -0.4415043044832723 220.25740230555016 409.12771836103104
1.3885332950920977 0.8085779242447138 0.05350687708904425 -0.08879381379228213 -0.10295062325445896 0.6327801549156497 1.6030539825505634 1.048504626116841 1.934832715487679 215.89984225297744 -0.09868431658634312 0.000999968652098811 0.2825998227221217 84.0443545145806 338.0817033103169
1.4579068400512194 0.8916251360018439 -0.2494613627748285 0.00541269393367846 1.0819283545153453 2.9729132965687617 1.3797252793721766 3.0416041399594893 3.1860406149286478 236.31424097941934 0.09672876189766584 -0.04316885027913805 -0.26130974306525057 84.60910551828803 184.70773642613864
1.4284087099912637 0.9898882225439956 -0.029446346774531038 -0.07084383820264553 -0.4887902740036784 1.7369050639941026 1.5159205213590257 2.1433105880676018 0.3599739085999775 236.20422856557053 -0.06131047387000608 -0.01259938889454614 0.09370214992793933 140.43676077769732 150.27771432735378
1.0835094727855543 0.8704259092672058 0.17669557807880515 -0.04709828694986445 -0.5069729295457596 5.34259496527596 2.2811995318234257 0.9579129686378036 4.924542917956543 226.04605271351272 0.07240772996313638 0.0247535261672073 0.5827374228430424 521.0046555575512 1136.3857364129908
1.0991323295599482 0.9354511969257262 -0.19740506224356308 0.07518230804046762 1.107659347187577 5.661450333296312 1.0525923834148423 2.8943519678381007 0.5265030518407225 214.98447915990002 0.04066936251604367 -0.02177836567696783 -0.005216472259699942 591.7916137270432 862.8307471685063
1.1894952041454727 0.8025924934820241 0.023412767587489967 0.0017208294319258114 -0.5018399220234214 2.4605075310320084 1.5380846084916653 2.0947638020668187 3.3119926394340817 210.2667119330401 -0.06251242247850823 0.004155703800166648 0.32053389516380537 231.3201835098373 846.1090898529798
1.1852218233123597 0.949279766266386 -0.08725777450451863 0.02506724916363599 0.6842208824101702 5.276051874638476 0.7665196662732132 2.0213667514840385 4.218152074697676 213.1626620011212 -0.08395799030021221 -0.009149504232622068 0.13912792996302273 397.7572110292496 539.748642520179
1.348803773009792 0.9014483403961278 -0.16966372985644618 -0.04304205391694839 -0.08876406793278614 3.472352102017486 2.0526231023907875 3.0364503054897143 2.2996706166869423 245.5446429463324 0.07134801261055826 -0.03142248242793355 -0.12831301294985226 150.3960204221219 291.26246696617665
1.2156168100686628 0.9019262172696121 0.023008567903298596 -0.2370197983937563 -0.9726484387902782 0.5225697968790879 0.39536064914165 2.9812370065676577 4.929163231519496 234.62201171480663 0.007373612915115985 -0.026186822840436073 -0.05949820139690752 292.1246052560347 539.9523295494828
